"","MM","GS","group"
"FLVCR1",0.489769993872639,0.16960290259367,FALSE
"FMO1",0.376564463143278,0.00931473539596172,FALSE
"FOXD2.AS1",0.473502942087527,0.0532706800087546,FALSE
"FOXK2",0.428261200777945,0.154919247274419,FALSE
"FOXM1",0.865627856025147,0.140246209109488,FALSE
"FOXO1",0.464561325561192,0.145937186283531,FALSE
"FSD1L",0.543750783048112,0.180942236263191,FALSE
"FUS",0.489300377568338,0.0932850307598185,FALSE
"FXN",0.439443649990388,0.0565712476549634,FALSE
"G3BP1P1",0.493021169087681,0.0875807975271203,FALSE
"G6PD",0.527444319787848,0.166803977469687,FALSE
"GABARAPL1",0.668364687308029,0.163991555590172,TRUE
"GADD45B",0.499371395424507,0.170323961754556,FALSE
"GALNT15",0.638860903160035,0.161664275532122,TRUE
"GAS2L3",0.806113021645373,0.269711479455143,TRUE
"GCN1",0.444406482776294,0.184365088757088,FALSE
"GEMIN2",0.409049342478497,0.0465924144748402,FALSE
"GGA3",0.475256204516204,0.118454651185233,FALSE
"GHITM",0.517669740669525,0.0951764248701685,FALSE
"GINS1",0.936817576127423,0.152785019727404,TRUE
"GINS2",0.669750599379204,0.11191793177509,FALSE
"GINS3",0.673483678927404,0.157829072368597,TRUE
"GINS4",0.686284924733833,0.112262940154737,FALSE
"GLMN",0.408168084661271,0.128617406144638,FALSE
"GLYATL2",0.364901157889728,0.0810915797712901,FALSE
"GMEB1",0.382632746462727,0.0862204884383359,FALSE
"GMNN",0.390533864124793,0.0211146592711113,FALSE
"GMPS",0.613671895322809,0.188289623593319,TRUE
"GNA14",0.601750572018115,0.235124588187858,TRUE
"GNAO1.DT",0.457936620357836,0.155186348312532,FALSE
"GNAZ",0.424755727844053,0.138822740360964,FALSE
"GNG12.AS1",0.493331356770386,0.0894508609154677,FALSE
"GNG7",0.463922667251318,0.145803693581616,FALSE
"GPATCH1",0.373590168537848,0.0356841072099887,FALSE
"GPD2",0.536925461282831,0.120233346929685,FALSE
"GPIHBP1",0.494763575390044,0.188639248951961,FALSE
"GPR137C",0.456708728144081,0.0281570898275238,FALSE
"GPR155",0.502336430711105,0.115662829528256,FALSE
"GPR19",0.644498954383989,0.0964288417379247,FALSE
"GPRC5D",0.465571043179489,0.0320544003636737,FALSE
"GPRIN1",0.435980983200816,0.154586562432824,FALSE
"GPSM2",0.827663338659397,0.223257358290379,TRUE
"GPX3",0.408497921126,0.108595005555614,FALSE
"GRK6",0.358507063038432,0.0805281414036297,FALSE
"GRPEL1",0.510717818010127,0.123969965134696,FALSE
"GTF2IRD2",0.459260321938885,0.0783157965633765,FALSE
"GTF2IRD2B",0.481552141543859,0.104321123934569,FALSE
"GTF3C2",0.512472337388816,0.183403594358226,FALSE
"GTSE1",0.908387811769653,0.158729589009166,TRUE
"GVQW3",0.45760546408302,0.0971433371521617,FALSE
"H1.4",0.395852151840045,0.102677036076549,FALSE
"H1.5",0.431592427599449,0.137626248796379,FALSE
"H2AC12",0.397136785347537,0.160493957062389,FALSE
"H2AC14",0.387095779681679,0.078637672354626,FALSE
"H2AX",0.686721480723338,0.181771622810048,TRUE
