"","MM","GS","group"
"LOC100506207",0.548401169413222,0.0965457714912106,FALSE
"LOC101928499",0.519919962482916,0.0462753684833794,FALSE
"LOC101928505",0.599311065268481,0.190939533512959,FALSE
"LOC101929427",0.60409105924261,0.301319865931435,TRUE
"LOC101929691",0.632310015894634,0.130677323527677,FALSE
"LOC102723323",0.628958250824292,0.299205604172725,TRUE
"LOC102724768",0.618582656056316,0.267167104767038,TRUE
"LOC105372432",0.824559864802276,0.262048903996316,TRUE
"LOC105373682",0.530169660871643,0.23456349565242,FALSE
"LOC105374174",0.6090244102879,0.159203156611585,TRUE
"LOC105377203",0.57210945601498,0.0830976697465049,FALSE
"LOC107986742",0.54689479518044,0.0972210666455746,FALSE
"LOC107987423",0.49059778585436,0.167944066073524,FALSE
"LOC124901048",0.684490121643532,0.143046482017187,FALSE
"LOC124902033",0.500498226986465,0.00110023128282204,FALSE
"LOC124908055",0.635649282102688,0.287154763917994,TRUE
"LONP2",0.65072891545479,0.28069404350253,TRUE
"LPA",0.725653863646964,0.194970563261402,TRUE
"LPAR2",0.672516178431639,0.172808177584499,TRUE
"LPCAT1",0.586736696296818,0.229793736148138,FALSE
"LPCAT4",0.658461041813108,0.18122566186047,TRUE
"LRG1",0.479516091332875,0.127361270798965,FALSE
"LRP1",0.532490634462597,0.21554860334828,FALSE
"LRP8",0.634270047688987,0.158655089667771,TRUE
"LRRC2",0.615711870918702,0.198802940713974,TRUE
"LRRC20",0.556099240753512,0.126308149318693,FALSE
"LRRC3",0.593790391234962,0.245511996487614,FALSE
"LRRC37A7P",0.523361004571036,0.224439544961838,FALSE
"MACO1",0.656061751761771,0.135114684802164,FALSE
"MAIP1",0.642500375899946,0.18256037396889,TRUE
"MAOB",0.60517253051739,0.215925555214071,TRUE
"MAPRE1",0.718102947846742,0.229925738618303,TRUE
"MASP1",0.757917979432589,0.255932345554339,TRUE
"MASP2",0.801114963625607,0.184522343269167,TRUE
"MAT1A",0.875235196798843,0.197061633571539,TRUE
"MBL2",0.616146264908252,0.158083833171848,TRUE
"MCEE",0.693854248720372,0.205307548408231,TRUE
"METTL9",0.640957616402252,0.109624320609127,FALSE
"MFSD10",0.773930809129826,0.254175129186177,TRUE
"MGST1",0.651107725214386,0.164885020376985,TRUE
"MIA2",0.667559517895746,0.239868413408008,TRUE
"MIR122HG",0.677357013534334,0.094264589308023,FALSE
"MIR181A2HG",0.589868124591522,0.183553956584425,FALSE
"MLXIPL",0.787589048255947,0.162562915840302,TRUE
"MLYCD",0.699656474561555,0.306227289181989,TRUE
"MMACHC",0.618123272984622,0.188217544108968,TRUE
"MMUT",0.676534761084873,0.269636214989634,TRUE
"MOCS1",0.686425692276381,0.175572696318225,TRUE
"MOGAT2",0.746056340201435,0.276469086111535,TRUE
"MOGAT3",0.454921218349493,0.044056181165903,FALSE
"MPDZ",0.616503585598387,0.267921098317699,TRUE
"MPPED1",0.52011880727767,0.176683497716937,FALSE
"MPZL1",0.599628094274656,0.261691295938579,FALSE
"MSMO1",0.726873812917507,0.210619045806174,TRUE
