"","MM","GS","group"
"IL27",0.778998024318289,0.241658332991221,TRUE
"IL6R",0.61907330430327,0.188097663294103,TRUE
"IL6R.AS1",0.556282819030528,0.096844069618747,FALSE
"INHBC",0.733452258476134,0.194603546587532,TRUE
"INPP5J",0.605377743997813,0.126718473537278,FALSE
"INSIG1",0.713970486816388,0.220558806005094,TRUE
"IQGAP2",0.707553856397175,0.143752092041791,FALSE
"ISOC1",0.711799190965169,0.196123325964767,TRUE
"ITIH1",0.811809673602062,0.241973571801748,TRUE
"ITIH2",0.592876158242596,0.176587103219154,FALSE
"ITIH3",0.770418295495219,0.171351459326748,TRUE
"ITIH4",0.508060582376241,0.183143647094796,FALSE
"ITPR2",0.617730255542898,0.144379474595273,FALSE
"IVD",0.750808790349888,0.204454317862339,TRUE
"IYD",0.694208097133395,0.222187686164959,TRUE
"KARS1P2",0.424443834276596,0.10586454109471,FALSE
"KCNJ8",0.66588675667152,0.120273171179998,FALSE
"KCTD10",0.623263935449177,0.106743128216217,FALSE
"KDSR.DT",0.594917226625915,0.112614583051191,FALSE
"KHK",0.800973814809784,0.179383157831911,TRUE
"KIAA2012",0.546720372080287,0.0892045293609595,FALSE
"KLB",0.535624781922391,0.146371200022273,FALSE
"KLC4",0.689011121679588,0.146554918742142,FALSE
"KLF15",0.79410640043177,0.196736548559624,TRUE
"KLF9",0.607405999962141,0.127270206973584,FALSE
"KLHDC8A",0.570111092345277,0.120995379547851,FALSE
"KLKB1",0.76547346695015,0.167585750063645,TRUE
"KNG1",0.847332113877451,0.226442634703913,TRUE
"LAMA5.AS1",0.53351282715949,0.0726822666368704,FALSE
"LARP4",0.645559774212576,0.0681026019035453,FALSE
"LBP",0.351659848277743,0.136705046843186,FALSE
"LBX2.AS1",0.634260152726698,0.159696811585665,TRUE
"LCN12",0.54076653802843,0.174456262728111,FALSE
"LDHD",0.788800375153664,0.229198806871513,TRUE
"LEAP2",0.720445068455406,0.187078693003834,TRUE
"LECT2",0.637069854911938,0.244831450730092,TRUE
"LHFPL3.AS2",0.573788231912633,0.161156134863493,FALSE
"LIMK1",0.738703634547994,0.179389457189933,TRUE
"LINC00261",0.72384391569627,0.214507369642698,TRUE
"LINC00671",0.477953529670318,0.164045520774942,FALSE
"LINC01018",0.668215689774549,0.198322869118119,TRUE
"LINC01093",0.622771409408192,0.174157606207276,TRUE
"LINC01270",0.590491103661184,0.113466274125225,FALSE
"LINC01485",0.733965913780054,0.210914048765865,TRUE
"LINC01702",0.678373521968329,0.158205536211757,TRUE
"LINC01780",0.621186593274365,0.182838580757999,TRUE
"LINC01818",0.620743720461264,0.128736898811985,FALSE
"LINC02028",0.762435972487769,0.189530166318861,TRUE
"LINC02037",0.733210008789449,0.137519015078991,FALSE
"LINC02453",0.613316962727573,0.16306510139496,TRUE
"LINC02499",0.64508481958098,0.210175266900393,TRUE
"LINC02997",0.609361430099301,0.117244065397403,FALSE
"LINGO4",0.52585594602141,0.164299385388978,FALSE
"LIPC",0.599787337879698,0.162802904597037,FALSE
"LIPG",0.603079427157881,0.100710968020909,FALSE
"LOC100506207",0.548401169413222,0.200706663537705,FALSE
"LOC101928499",0.519919962482916,0.152029708818917,FALSE
"LOC101928505",0.599311065268481,0.159788418397996,FALSE
"LOC101929427",0.60409105924261,0.134021831636556,FALSE
"LOC101929691",0.632310015894634,0.117356877153339,FALSE
"LOC102723323",0.628958250824292,0.151091732061084,TRUE
"LOC102724768",0.618582656056316,0.124577678177461,FALSE
"LOC105372432",0.824559864802276,0.199025833675661,TRUE
"LOC105373682",0.530169660871643,0.0960814674035487,FALSE
"LOC105374174",0.6090244102879,0.152514736992461,TRUE
"LOC105377203",0.57210945601498,0.135107119166339,FALSE
"LOC107986742",0.54689479518044,0.213791553098517,FALSE
"LOC107987423",0.49059778585436,0.0174121352152161,FALSE
"LOC124901048",0.684490121643532,0.150219790599348,TRUE
"LOC124902033",0.500498226986465,0.122633119522332,FALSE
"LOC124908055",0.635649282102688,0.142406250875532,FALSE
"LONP2",0.65072891545479,0.16547563773744,TRUE
"LPA",0.725653863646964,0.221398482347796,TRUE
"LPAR2",0.672516178431639,0.121103225737182,FALSE
"LPCAT1",0.586736696296818,0.200649086348581,FALSE
"LPCAT4",0.658461041813108,0.16410815359996,TRUE
"LRG1",0.479516091332875,0.146176886363758,FALSE
"LRP1",0.532490634462597,0.0852483019828427,FALSE
"LRP8",0.634270047688987,0.212121330806225,TRUE
"LRRC2",0.615711870918702,0.1778753236324,TRUE
"LRRC20",0.556099240753512,0.145586391734093,FALSE
"LRRC3",0.593790391234962,0.211245185301495,FALSE
"LRRC37A7P",0.523361004571036,0.0772406656344344,FALSE
"MACO1",0.656061751761771,0.156332124438121,TRUE
"MAIP1",0.642500375899946,0.124023605612016,FALSE
"MAOB",0.60517253051739,0.147837465479578,FALSE
"MAPRE1",0.718102947846742,0.217537818655273,TRUE
"MASP1",0.757917979432589,0.146323477011124,FALSE
"MASP2",0.801114963625607,0.255772178816864,TRUE
"MAT1A",0.875235196798843,0.247410973383005,TRUE
"MBL2",0.616146264908252,0.199223783387322,TRUE
"MCEE",0.693854248720372,0.159164946584847,TRUE
"METTL9",0.640957616402252,0.142855264413048,FALSE
"MFSD10",0.773930809129826,0.129046647430993,FALSE
"MGST1",0.651107725214386,0.128975130779005,FALSE
"MIA2",0.667559517895746,0.176411011875389,TRUE
"MIR122HG",0.677357013534334,0.238031465388677,TRUE
"MIR181A2HG",0.589868124591522,0.133385882940879,FALSE
"MLXIPL",0.787589048255947,0.213813922894734,TRUE
"MLYCD",0.699656474561555,0.197203465762767,TRUE
"MMACHC",0.618123272984622,0.130295833144903,FALSE
"MMUT",0.676534761084873,0.177288049789979,TRUE
"MOCS1",0.686425692276381,0.130775336172389,FALSE
"MOGAT2",0.746056340201435,0.190475782757416,TRUE
"MOGAT3",0.454921218349493,0.0523294659161078,FALSE
"MPDZ",0.616503585598387,0.139876882253416,FALSE
