"","MM","GS","group"
"GPSM2",0.827663338659397,0.20280696939652,TRUE
"GPX3",0.408497921126,0.077456010662094,FALSE
"GRK6",0.358507063038432,0.160673671991932,FALSE
"GRPEL1",0.510717818010127,0.135995889882091,FALSE
"GTF2IRD2",0.459260321938885,0.262227067848454,FALSE
"GTF2IRD2B",0.481552141543859,0.284101229391492,FALSE
"GTF3C2",0.512472337388816,0.202689441356067,FALSE
"GTSE1",0.908387811769653,0.325281654624022,TRUE
"GVQW3",0.45760546408302,0.189384177141561,FALSE
"H1.4",0.395852151840045,0.250806044324494,FALSE
"H1.5",0.431592427599449,0.187680535047225,FALSE
"H2AC12",0.397136785347537,0.133464607117303,FALSE
"H2AC14",0.387095779681679,0.0967956867405546,FALSE
"H2AX",0.686721480723338,0.265808085527845,TRUE
"H2AZ1",0.633897023811444,0.245506126779914,TRUE
"H2AZ2",0.313783683681417,0.00332632364219723,FALSE
"H3C3",0.372601174903724,0.127958529759789,FALSE
"HADHB",0.42491164913463,0.292958704083307,FALSE
"HASPIN",0.840721226192184,0.26751338706306,TRUE
"HAT1",0.38295362004798,0.0870644505049697,FALSE
"HAUS1",0.552153943055379,0.17940355105662,FALSE
"HAUS5",0.607305897679383,0.247350848838824,TRUE
"HAUS6",0.604225568395411,0.145068171484902,FALSE
"HAUS8",0.472935305894986,0.186964869433517,FALSE
"HCCS.DT",0.423675440174274,0.135507113602072,FALSE
"HCFC1",0.535160378560362,0.128593327038596,FALSE
"HDAC1",0.35867743396646,0.179963541114759,FALSE
"HDAC2",0.502075358837226,0.148870814760481,FALSE
"HEATR6",0.461343769979867,0.129958900086497,FALSE
"HEBP1",0.380196684384628,0.154334154173075,FALSE
"HELLS",0.885564075697352,0.297570739611281,TRUE
"HERPUD1",0.514811224422381,0.22102763039525,FALSE
"HJURP",0.917128605686207,0.342167515359839,TRUE
"HLCS.AS1",0.380720892960342,0.158473582363118,FALSE
"HMGA1",0.490097368153528,0.275071579991981,FALSE
"HMGB2",0.750260233868551,0.243672138453357,TRUE
"HMGN1",0.453023830818209,0.175836854467335,FALSE
"HMGN2",0.415321406895209,0.0279709529269674,FALSE
"HMGN4",0.391223974236914,0.165042397778306,FALSE
"HMMR",0.777175781578691,0.247513296784992,TRUE
"HNRNPA2B1",0.433999416157961,0.1541513973269,FALSE
"HNRNPA3",0.613942072843557,0.194372517818242,TRUE
"HNRNPD",0.371764845114438,0.181040113591676,FALSE
"HNRNPH3",0.435413130239165,0.110750665333426,FALSE
"HNRNPL",0.531551513944783,0.175878475405356,FALSE
"HNRNPU",0.517017632259708,0.237634393586364,FALSE
"HNRNPUL1",0.489041044015701,0.111885293375642,FALSE
"HROB",0.825060720655758,0.30860107709056,TRUE
"HSF2BP",0.560551880787539,0.271483634673628,FALSE
"HSPA14",0.46479780181194,0.1756892754436,FALSE
"HTR2B",0.420931929658029,0.101643202446951,FALSE
"IBSP",0.360501118128404,0.141527582281577,FALSE
"IFT172",0.403181008564671,0.12078524336906,FALSE
"IFT56",0.364624194246116,0.112083185193131,FALSE
"IFT80",0.48647217709835,0.163627409539018,FALSE
