"","MM","GS","group"
"GIPR",0.636943436545262,0.160141864830448,TRUE
"GIT1",0.636720282380364,0.199793795954695,TRUE
"GJB1",0.66139524526665,0.202079164288968,TRUE
"GLOD5",0.563837197684173,0.170358399792367,FALSE
"GLTPD2",0.471473840205685,0.21814141231532,FALSE
"GLYAT",0.79367860448468,0.250263610859747,TRUE
"GLYATL1",0.852306520872949,0.30578952636369,TRUE
"GLYCTK",0.824679914125221,0.236237500231435,TRUE
"GMNC",0.589376596941588,0.111668252372413,FALSE
"GNE",0.608099209822999,0.114884671567261,FALSE
"GOLT1A",0.519905628569699,0.138581570397383,FALSE
"GOT2",0.621348089996383,0.159704784983542,TRUE
"GPAM",0.596494690108295,0.111655057111917,FALSE
"GPC2",0.603420610825758,0.118096963639892,FALSE
"GPD1",0.678297204509194,0.208508369587747,TRUE
"GPHN",0.581914091338306,0.0888535513189671,FALSE
"GPLD1",0.69029569431546,0.247902139918428,TRUE
"GPT",0.681713213671758,0.222903467371772,TRUE
"GPT2",0.596348275910591,0.178230236038832,FALSE
"GRHPR",0.757663873006218,0.186059424426479,TRUE
"GSTA1",0.694561458229193,0.25210935350769,TRUE
"GSTA12P",0.602766571590446,0.0870073670254841,FALSE
"GSTA2",0.544194166702048,0.194938892269623,FALSE
"GSTK1",0.630799102619105,0.133227067573837,FALSE
"GSTZ1",0.577550861584133,0.149112779965996,FALSE
"GYS2",0.665028440097642,0.147598026059197,FALSE
"HAAO",0.784821374507821,0.244416085699076,TRUE
"HACL1",0.654715207172283,0.186075771243842,TRUE
"HADH",0.704977341001115,0.128219878926495,FALSE
"HAGH",0.789383852963551,0.212580570218866,TRUE
"HAO1",0.882684054526639,0.286494769845391,TRUE
"HAO2",0.615333681988088,0.220219759244789,TRUE
"HDAC6",0.684376658143709,0.0993333245238671,FALSE
"HGD",0.735774235862436,0.221524517120749,TRUE
"HIBADH",0.652391411127488,0.141967717189687,FALSE
"HIBCH",0.680089486955578,0.157216264208142,TRUE
"HIGD1A",0.59551096625959,0.103453103972325,FALSE
"HJV",0.776427972722836,0.227108020954023,TRUE
"HLF",0.637546965333905,0.158256575940715,TRUE
"HLMR1",0.712931141408444,0.187408070946702,TRUE
"HMGCL",0.718715388443583,0.219396113870483,TRUE
"HMGCS2",0.769748868544187,0.222724530879937,TRUE
"HNF4A",0.765874038596994,0.166925227320307,TRUE
"HNF4A.AS1",0.770126835239577,0.182821232277562,TRUE
"HNMT",0.630565170075851,0.124970689988023,FALSE
"HOMER3",0.678275655320919,0.163046902594786,TRUE
"HORMAD2",0.555073373792299,0.133018384097211,FALSE
"HOXB9",0.57434929708652,0.174931859088258,FALSE
"HP",0.758543744686847,0.191243402884442,TRUE
"HPD",0.726542084576602,0.205966888091575,TRUE
"HPN",0.67351602932477,0.201555608502296,TRUE
"HPR",0.845493653191525,0.221016956852736,TRUE
"HPX",0.80338186220029,0.267567985504955,TRUE
"HRG",0.677348721779762,0.269544331726583,TRUE
"HRG.AS1",0.625886674713036,0.164393373370588,TRUE
"HRK",0.538902987181827,0.185672376131474,FALSE
"HSD11B1",0.628738243690773,0.159615077637627,TRUE
"HSD11B1.AS1",0.566715810673585,0.0658787953166761,FALSE
"HSD17B4",0.768321640085757,0.182021720117482,TRUE
"HSD17B6",0.836949378496783,0.301779556515348,TRUE
"HSD17B8",0.71235023718435,0.170130306569733,TRUE
"HSDL2",0.659304528771832,0.093026499863184,FALSE
"HYAL1",0.674683783750237,0.11772624640582,FALSE
"IDNK",0.615583402821115,0.148768386635578,FALSE
"IGDCC4",0.613390269286286,0.108970290322728,FALSE
"IGSF23",0.739573013282792,0.175529083669893,TRUE
"IL1RN",0.486546292177019,0.193873235352187,FALSE
"IL27",0.778998024318289,0.285507772385206,TRUE
"IL6R",0.61907330430327,0.191070897678417,TRUE
"IL6R.AS1",0.556282819030528,0.13738840835657,FALSE
"INHBC",0.733452258476134,0.229358800260302,TRUE
"INPP5J",0.605377743997813,0.13055517072804,FALSE
"INSIG1",0.713970486816388,0.222499329922781,TRUE
"IQGAP2",0.707553856397175,0.140647993121978,FALSE
"ISOC1",0.711799190965169,0.218698717364356,TRUE
"ITIH1",0.811809673602062,0.261509475450203,TRUE
"ITIH2",0.592876158242596,0.187936383729681,FALSE
"ITIH3",0.770418295495219,0.184642484390325,TRUE
"ITIH4",0.508060582376241,0.179272711031796,FALSE
"ITPR2",0.617730255542898,0.171617625256716,TRUE
"IVD",0.750808790349888,0.206305585312348,TRUE
"IYD",0.694208097133395,0.280009797487305,TRUE
"KARS1P2",0.424443834276596,0.0904449811158018,FALSE
"KCNJ8",0.66588675667152,0.107350961171723,FALSE
"KCTD10",0.623263935449177,0.107564523003317,FALSE
"KDSR.DT",0.594917226625915,0.137101969290749,FALSE
"KHK",0.800973814809784,0.186104019359437,TRUE
"KIAA2012",0.546720372080287,0.0769884918236511,FALSE
"KLB",0.535624781922391,0.155416538419639,FALSE
"KLC4",0.689011121679588,0.14300906394139,FALSE
"KLF15",0.79410640043177,0.20207209141765,TRUE
"KLF9",0.607405999962141,0.152505380458446,TRUE
"KLHDC8A",0.570111092345277,0.104850853872564,FALSE
"KLKB1",0.76547346695015,0.201397768680847,TRUE
"KNG1",0.847332113877451,0.240858252529108,TRUE
"LAMA5.AS1",0.53351282715949,0.085927566847828,FALSE
"LARP4",0.645559774212576,0.100447235772461,FALSE
"LBP",0.351659848277743,0.12291608637797,FALSE
"LBX2.AS1",0.634260152726698,0.170929108322005,TRUE
"LCN12",0.54076653802843,0.161027387627543,FALSE
"LDHD",0.788800375153664,0.229299697819688,TRUE
"LEAP2",0.720445068455406,0.196264934316538,TRUE
"LECT2",0.637069854911938,0.235403595635518,TRUE
"LHFPL3.AS2",0.573788231912633,0.17712564652909,FALSE
"LIMK1",0.738703634547994,0.188921759418541,TRUE
"LINC00261",0.72384391569627,0.213322100773627,TRUE
"LINC00671",0.477953529670318,0.158198261560342,FALSE
"LINC01018",0.668215689774549,0.223348065944503,TRUE
"LINC01093",0.622771409408192,0.201274551041335,TRUE
"LINC01270",0.590491103661184,0.128579319951839,FALSE
"LINC01485",0.733965913780054,0.228844469108415,TRUE
"LINC01702",0.678373521968329,0.17006993993225,TRUE
"LINC01780",0.621186593274365,0.208429087790825,TRUE
"LINC01818",0.620743720461264,0.16601243538707,TRUE
"LINC02028",0.762435972487769,0.229762019606805,TRUE
"LINC02037",0.733210008789449,0.136990220597045,FALSE
"LINC02453",0.613316962727573,0.18042935268958,TRUE
"LINC02499",0.64508481958098,0.221424280302856,TRUE
"LINC02997",0.609361430099301,0.129264380455117,FALSE
"LINGO4",0.52585594602141,0.18827863590109,FALSE
"LIPC",0.599787337879698,0.153982278491712,FALSE
"LIPG",0.603079427157881,0.123909355355346,FALSE
"LOC100506207",0.548401169413222,0.179387562026591,FALSE
"LOC101928499",0.519919962482916,0.178820526255775,FALSE
"LOC101928505",0.599311065268481,0.181172769639818,FALSE
"LOC101929427",0.60409105924261,0.16427072195771,TRUE
"LOC101929691",0.632310015894634,0.160959703983456,TRUE
"LOC102723323",0.628958250824292,0.175148695592238,TRUE
"LOC102724768",0.618582656056316,0.162297890461746,TRUE
"LOC105372432",0.824559864802276,0.246901230461814,TRUE
"LOC105373682",0.530169660871643,0.124704584916587,FALSE
"LOC105374174",0.6090244102879,0.169847447458505,TRUE
"LOC105377203",0.57210945601498,0.140176875303338,FALSE
"LOC107986742",0.54689479518044,0.254702282429002,FALSE
"LOC107987423",0.49059778585436,0.023081473974296,FALSE
"LOC124901048",0.684490121643532,0.15637773257215,TRUE
"LOC124902033",0.500498226986465,0.105529875748034,FALSE
"LOC124908055",0.635649282102688,0.149688457936132,FALSE
"LONP2",0.65072891545479,0.156457312557365,TRUE
"LPA",0.725653863646964,0.244368891442744,TRUE
"LPAR2",0.672516178431639,0.119626649949017,FALSE
"LPCAT1",0.586736696296818,0.24238594279406,FALSE
"LPCAT4",0.658461041813108,0.188231340575991,TRUE
"LRG1",0.479516091332875,0.128965194808127,FALSE
"LRP1",0.532490634462597,0.0709683733636451,FALSE
"LRP8",0.634270047688987,0.183440564272456,TRUE
"LRRC2",0.615711870918702,0.196665151370486,TRUE
"LRRC20",0.556099240753512,0.131156671288777,FALSE
"LRRC3",0.593790391234962,0.182131834460691,FALSE
"LRRC37A7P",0.523361004571036,0.0922693769681545,FALSE
"MACO1",0.656061751761771,0.145769546967869,FALSE
"MAIP1",0.642500375899946,0.146750645696935,FALSE
"MAOB",0.60517253051739,0.17949780162829,TRUE
"MAPRE1",0.718102947846742,0.235085665175514,TRUE
"MASP1",0.757917979432589,0.156168775141708,TRUE
"MASP2",0.801114963625607,0.244351065478412,TRUE
"MAT1A",0.875235196798843,0.261142173006327,TRUE
"MBL2",0.616146264908252,0.209374310134455,TRUE
"MCEE",0.693854248720372,0.160447957058212,TRUE
"METTL9",0.640957616402252,0.173658535131043,TRUE
"MFSD10",0.773930809129826,0.14019195791902,FALSE
"MGST1",0.651107725214386,0.150743105139683,TRUE
"MIA2",0.667559517895746,0.172005031799247,TRUE
"MIR122HG",0.677357013534334,0.249469934741684,TRUE
"MIR181A2HG",0.589868124591522,0.142572291963181,FALSE
"MLXIPL",0.787589048255947,0.215561175948492,TRUE
"MLYCD",0.699656474561555,0.181586733422868,TRUE
"MMACHC",0.618123272984622,0.161676554436527,TRUE
"MMUT",0.676534761084873,0.166862834698528,TRUE
"MOCS1",0.686425692276381,0.125389475441016,FALSE
"MOGAT2",0.746056340201435,0.209677331361663,TRUE
"MOGAT3",0.454921218349493,0.0801168066968325,FALSE
"MPDZ",0.616503585598387,0.163248321843494,TRUE
"MPPED1",0.52011880727767,0.135129899666394,FALSE
"MPZL1",0.599628094274656,0.149034807751013,FALSE
"MSMO1",0.726873812917507,0.151569875394066,TRUE
"MST1",0.793033849189626,0.212744546667027,TRUE
